timestamp,camera,object,confidence,x1,y1,x2,y2
2025-11-25 21:44:21.383,cam1,watch,0.30355122685432434,3,3,413,360
2025-11-25 21:44:21.472,cam1,watch,0.2928726077079773,3,3,413,360
2025-11-25 21:44:21.591,cam1,watch,0.3071279227733612,5,2,402,359
2025-11-25 21:44:21.713,cam1,watch,0.2778158485889435,3,3,414,360
2025-11-25 21:44:21.816,cam1,watch,0.27337032556533813,3,3,414,360
2025-11-25 21:44:21.959,cam1,watch,0.2972128093242645,3,3,402,360
2025-11-25 21:44:22.058,cam1,watch,0.29471585154533386,3,3,403,360
2025-11-25 21:44:22.172,cam1,watch,0.2945850193500519,3,3,403,360
2025-11-25 21:44:22.269,cam1,watch,0.30906638503074646,3,3,403,360
2025-11-25 21:44:22.405,cam1,watch,0.3169657588005066,2,5,402,360
2025-11-25 21:44:24.638,cam1,watch,0.2699081003665924,202,260,242,292
2025-11-25 21:44:24.799,cam1,watch,0.29189521074295044,202,260,242,292
2025-11-25 21:44:24.927,cam1,watch,0.2657153308391571,203,260,241,291
2025-11-25 21:44:25.057,cam1,watch,0.2662101089954376,203,260,241,291
2025-11-25 21:44:25.211,cam1,watch,0.2627676725387573,202,260,242,292
2025-11-25 21:44:25.337,cam1,watch,0.2651914954185486,202,260,242,292
2025-11-25 21:44:25.490,cam1,watch,0.31205248832702637,202,260,242,292
2025-11-25 21:44:25.623,cam1,watch,0.3058806359767914,202,260,242,292
2025-11-25 21:44:25.751,cam1,watch,0.30492451786994934,202,260,242,292
2025-11-25 21:44:25.887,cam1,watch,0.30554190278053284,202,260,242,292
2025-11-25 21:44:26.019,cam1,watch,0.5689547657966614,204,260,241,300
2025-11-25 21:44:26.019,cam1,watch,0.3208204507827759,2,4,403,360
2025-11-25 21:44:26.149,cam1,watch,0.5686274170875549,204,260,241,300
2025-11-25 21:44:26.149,cam1,watch,0.3203754127025604,2,4,403,360
2025-11-25 21:44:26.302,cam1,watch,0.5677261352539062,204,260,241,300
2025-11-25 21:44:26.302,cam1,watch,0.3201117515563965,2,4,403,360
2025-11-25 21:44:26.422,cam1,watch,0.5679046511650085,204,260,241,300
2025-11-25 21:44:26.422,cam1,watch,0.32010209560394287,2,4,403,360
2025-11-25 21:44:26.578,cam1,watch,0.5676591396331787,204,260,241,300
2025-11-25 21:44:26.578,cam1,watch,0.3191128075122833,2,4,403,360
2025-11-25 21:44:26.703,cam1,watch,0.628399133682251,204,260,241,300
2025-11-25 21:44:26.703,cam1,watch,0.3193395137786865,2,4,403,360
2025-11-25 21:44:26.837,cam1,watch,0.6355347037315369,203,260,242,300
2025-11-25 21:44:26.837,cam1,watch,0.3324269950389862,2,4,402,360
2025-11-25 21:44:26.975,cam1,watch,0.5674152970314026,204,260,242,299
2025-11-25 21:44:26.975,cam1,watch,0.3353091776371002,2,4,402,360
2025-11-25 21:44:27.098,cam1,watch,0.5659293532371521,204,260,241,299
2025-11-25 21:44:27.098,cam1,watch,0.3340780436992645,2,4,402,360
2025-11-25 21:44:27.289,cam1,watch,0.5550144910812378,204,260,242,299
